NAME,LON,LAT,Year,Month,Day,Hour,SID,SEASON,NUMBER,BASIN,SUBBASIN,ISO_TIME,NATURE,WMO_WIND_kts,WMO_PRES_mb,WMO_AGENCY,TRACK_TYPE,DIST2LAND_km,LANDFALL_km,STORM_SPEED_kts,STORM_DIR_degrees
SEROJA,108.5,-20.3,2021,4,9,0.75,2021095S10123,2021,20,SI,WA,9/04/2021 18:00,TS, , , ,PROVISIONAL,586,586,4,229
SEROJA,108.32,-20.45,2021,4,9,0.875,2021095S10123,2021,20,SI,WA,9/04/2021 21:00,TS, , , ,PROVISIONAL,596,596,4,223
SEROJA,108.2,-20.6,2021,4,10,0,2021095S10123,2021,20,SI,WA,10/04/2021 0:00,TS, , , ,PROVISIONAL,601,596,3,214
SEROJA,108.133,-20.7199,2021,4,10,0.125,2021095S10123,2021,20,SI,WA,10/04/2021 3:00,TS, , , ,PROVISIONAL,606,589,3,0
SEROJA,108.2,-20.9,2021,4,10,0.25,2021095S10123,2021,20,SI,WA,10/04/2021 6:00,TS, , , ,PROVISIONAL,589,558,6,149
SEROJA,108.44,-21.19,2021,4,10,0.375,2021095S10123,2021,20,SI,WA,10/04/2021 9:00,TS, , , ,PROVISIONAL,558,506,9,141
SEROJA,108.8,-21.6,2021,4,10,0.5,2021095S10123,2021,20,SI,WA,10/04/2021 12:00,TS, , , ,PROVISIONAL,506,455,11,143
SEROJA,109.178,-22.09,2021,4,10,0.625,2021095S10123,2021,20,SI,WA,10/04/2021 15:00,TS, , , ,PROVISIONAL,455,410,13,146
SEROJA,109.6,-22.7,2021,4,10,0.75,2021095S10123,2021,20,SI,WA,10/04/2021 18:00,TS, , , ,PROVISIONAL,410,362,15,150
SEROJA,109.999,-23.3895,2021,4,10,0.875,2021095S10123,2021,20,SI,WA,10/04/2021 21:00,TS, , , ,PROVISIONAL,360,294,17,151
SEROJA,110.5,-24.2,2021,4,11,0,2021095S10123,2021,20,SI,WA,11/04/2021 0:00,TS, , , ,PROVISIONAL,294,241,20,149
SEROJA,111.14,-25.0966,2021,4,11,0.125,2021095S10123,2021,20,SI,WA,11/04/2021 3:00,TS, , , ,PROVISIONAL,240,140,23,144
SEROJA,112,-26.1,2021,4,11,0.25,2021095S10123,2021,20,SI,WA,11/04/2021 6:00,TS, , , ,PROVISIONAL,129,68,27,140
SEROJA,113.097,-27.1696,2021,4,11,0.375,2021095S10123,2021,20,SI,WA,11/04/2021 9:00,TS, , , ,PROVISIONAL,72,0,31,136
SEROJA,114.4,-28.3,2021,4,11,0.5,2021095S10123,2021,20,SI,WA,11/04/2021 12:00,TS, , , ,PROVISIONAL,0,0,32,133
SEROJA,115.753,-29.3874,2021,4,11,0.625,2021095S10123,2021,20,SI,WA,11/04/2021 15:00,TS, , , ,PROVISIONAL,0,0,34,132
SEROJA,117.3,-30.6,2021,4,11,0.75,2021095S10123,2021,20,SI,WA,11/04/2021 18:00,TS, , , ,PROVISIONAL,0,0,40,132
SEROJA,119.183,-32.0499,2021,4,11,0.875,2021095S10123,2021,20,SI,WA,11/04/2021 21:00,TS, , , ,PROVISIONAL,0,0,44,133
SEROJA,121.1,-33.6,2021,4,12,0,2021095S10123,2021,20,SI,WA,12/04/2021 0:00,ET, , , ,PROVISIONAL,0,0,43,136
SEROJA,122.736,-35.1174,2021,4,12,0.125,2021095S10123,2021,20,SI,WA,12/04/2021 3:00,ET, , , ,PROVISIONAL,122,122,39,140
SEROJA,124.2,-36.6,2021,4,12,0.25,2021095S10123,2021,20,SI,WA,12/04/2021 6:00,ET, , , ,PROVISIONAL,303, ,38,142
